tweet_id,tweet_url,tweet_text,stance,persuasiveness,split
1145368553622843393,https://t.co/y44as68BqB,Pregnancy centers save lives. 🌼 #prolife #prowoman #help #hope #support https://t.co/y44as68BqB,oppose,no,train
1041895328788574208,https://t.co/bSoU4565Mb,"The Bible says that those who purposefully kill a fetus in the womb would incur the death penalty Ex. 21:22, 23 https://t.co/bSoU4565Mb … https://t.co/9l2kkQRpgl",oppose,yes,train
1143827609471655937,https://t.co/mvJNy8O3VQ,"Interesting, but unsurprising, how abortion precipitates the abuse of born children. Better never born than newborn. #abortion #reproductiverights #prochoice #prolife https://t.co/mvJNy8O3VQ https://t.co/oWvlwKdcNw",oppose,yes,train
1101529254423130112,https://t.co/63dHe9VwJA,".@TNGOP, there’s nothing pro-life about throwing women in jail for seeking abortions six weeks after conception. If you want to promote a culture of life &amp; reduce abortions in Tennessee, let’s expand Medicaid today. It’ll save taxpayer dollars, rural hospitals, and human lives. https://t.co/63dHe9VwJA",support,no,train
1101557513139511296,https://t.co/iaL035lLOx,"The GOP's extremist rhetoric and outright lies about abortion have REAL consequences. Research has shown that death threats against abortion providers have DOUBLED and clinic obstruction has TRIPLED since Trump's election in 2016. Inciting violence isn't ""pro-life."" #HowDareYou https://t.co/iaL035lLOx",support,no,train
1151002554672779264,https://t.co/2lBf8ZEjLw,Heartbeat bills are harmful and scientifically inaccurate. There is no heart at six weeks. Prolifers think that there is a miniature heart version of theirs when that’s not true. No cardiovascular system exist and neither does a nervous system. #prolife #prochoice https://t.co/2lBf8ZEjLw,support,no,train
1100840703595171840,https://t.co/xaSPNftZZy,"Choose-Day Tuesday is right around the corner, and this month you'll have an opportunity to support The College Student Right to Access Act, which would expand abortion access across the state. #SB24 

Join us at the NARAL SF Office on March 5th, from 6:00PM-8:00PM. 

#ProChoice https://t.co/xaSPNftZZy",support,no,train
1098995846186704897,https://t.co/etWg6wHB1b,"Overturning Roe v. Wade isn't just an issue for pregnant people's physical safety - it would also create huge systemic problems in terms of mass incarceration, economic injustice, and racial injustice. https://t.co/etWg6wHB1b https://t.co/ouKmDn2kk0",support,no,train
1143988976962850818,https://t.co/2zfPHNFgyh,"There's a run of unexpected patient deaths.
First a vibrant young woman suddenly dies of #sepsis after an abortion. And two days later, it happens again.
Murder? An inside job? 
#Fanatics #prochoice #evil 
https://t.co/2zfPHNFgyh https://t.co/pOKDWcPMMM",oppose,no,train
1149264391629692929,https://t.co/H1h9CoTuta,To my Anti-abortionists... I present you proof of life. Sperm can live 5 days outside of their original host body. A pre-22 week baby would die almost instantly when leaving its host body.  When you ejaculate without purpose (procreation) you a killing a living cell. #prolife https://t.co/H1h9CoTuta,oppose,no,train
1141882234661736453,https://t.co/uBUXCVGuJh,"Possible legal challenges to sweeping new abortion law limited in scope, pro-life legal expert says
https://t.co/uBUXCVGuJh https://t.co/RryE8WkFq1",oppose,no,train
1147753488165867520,https://t.co/AoL5Opm2a4,Abortion betrays women. We deserve better. #rallyforlife2019 #westandforlife #prolife #abortion #ireland #UK #NorthernIreland https://t.co/AoL5Opm2a4,oppose,no,train
1110186158305226752,https://t.co/vyHhToPLFV,The KS House is set to debate the Abortion Pill Reversal Act today. This important pro-life legislation informs those seeking abortions that some chemical abortions can successfully be reversed if the mother seeks help quickly enough after changing her mind. #ksleg #prolife https://t.co/vyHhToPLFV,oppose,yes,train
1108790552034754560,https://t.co/8iD5xaV2oY,Pro-life extends beyond ending the epidemic of infanticide. #TeamElevate will continue to support President Trump’s efforts in the Sunshine State and beyond to end human trafficking and protect the survivors of this plague. https://t.co/8iD5xaV2oY,oppose,no,train
1141501423177359362,https://t.co/FoQNDhhpl3,"#ForcedBirth advocates have no #RespectForWomen! Giving priority to an unborn fetus against the wishes of a person gives them less autonomy over their body than people have over their dead body! Another example of how the extreme ""#prolife"" moment tramples over individual rights! https://t.co/FoQNDhhpl3",support,yes,train
1137134243069550598,https://t.co/YpzJvJgQMa,"“Laws that revictimize and retraumatize victims are unconscionable. As elected prosecutors with charging discretion, we choose not to prosecute individuals pursuant to these deeply concerning laws.”

An Alabama DA signs letter on upholding Roe v. Wade. https://t.co/YpzJvJgQMa https://t.co/K7ghtZnVtZ",oppose,yes,train
1101602022212755456,https://t.co/IJoAHj6lVr,".@FemFlagCorps:
""Abortion bans are designed to make abortion inaccessible. This hurts poor and marginalized communities the most. The church will always be able to afford abortions for their nuns and mistresses"" #stopthebans #prochoice #abortolegalYA 
 https://t.co/IJoAHj6lVr https://t.co/nHUcljgRm8",support,no,train
1101583152101949440,https://t.co/cdVHAoS68y,"Life is not easy. Not obvious. Life is life, and humans are humans. What's important though is having this choice, so we can make it for ourselves. 
#abortionstigma #prochoice https://t.co/cdVHAoS68y",support,no,train
1099875580684718081,https://t.co/yw4J3i5D9x,"Behold, a 6-week old, Human fetus. The Globalist Left calls this baby a Nuisance, for any mother seeking an abortion. 
In the 2nd photo, is what MAY be fossilized microbes from Mars. The left calls this, PROOF OF LIFE. 
A malevolent form of hypocrisy, eh. https://t.co/yw4J3i5D9x",oppose,no,train
1147530259887206400,https://t.co/sbsym3fA1Z,"This is the future pro lifers want for women. One where the government will regulate how they eat, exercise and live their lives. Women will loose the freedom to choose what they want. Anything that could affect their pregnancy will be criminalized. #Prolife #prochoice https://t.co/sbsym3fA1Z",support,yes,train
1020292492183384065,https://t.co/bcB4IPPMQ6,"""Safe and legal"" abortion has endangered and killed countless women. Learn more: https://t.co/bcB4IPPMQ6 #abortionhurtswomen #abortion #endabortion #womendeservebetter #lovethemboth #prolife #prowoman https://t.co/W6Ex6zXvmx",oppose,yes,train
1147208001289359361,https://t.co/vMs018Wclm,"Doing a #prolife sensitization campaign at Moi University.

Abortion poses a  great threat to the lives and the future  of many students in our institutions. Many lives have been lost, many are suffering from the effects of abortion. #endabortion #teteauhai #unbornlivesmatter https://t.co/vMs018Wclm",oppose,no,train
1107784287368163330,https://t.co/sElyFTOvru,“The U.S. abortion rate is lower than it has ever been (even before Roe v. Wade).” #ProFamilyDays https://t.co/sElyFTOvru,oppose,no,train
1141294875008258049,https://t.co/vCx7qArxib,A Sledgehammer To Hammer A Nail... This Will Do Major Damage To The Anti-Abortion Movement. https://t.co/vCx7qArxib,oppose,no,train
1150117927879884804,https://t.co/zA4IjNakqu,"""BreakPoint: Abortion and the Worldview of Irresponsibility - Pro-Life Critique Becomes Pro-Death Talking Point"" 

Abortion doesn't support women, it doesn't liberate women. It harms them.

#WomensRights #Abortion #ProLife #ProWoman https://t.co/zA4IjNakqu https://t.co/rH3zVyQCoI",oppose,yes,train
1151424593195913218,https://t.co/w8IOUiQnEd,"Adoption is a form of ""procreation"" which occurs through acceptance, generosity and love. Adoption is an alternative to abortion.
 
Adoption is a Choice For Life

#ChooseLife #AdoptionNOTAbortion #ChooseADOPTIONnotAbortion           #SayNoToEugenics #PrayToEndAbortion #ProLife https://t.co/w8IOUiQnEd",oppose,yes,train
1135345278255489024,https://t.co/8yVfcRvZwu,"We need abortion control laws: abortion is deadly.

#abortion #plannedparenthood #prolife #prochoice #proabortion #guns #gunlaws #gunban https://t.co/8yVfcRvZwu",oppose,yes,train
1108751556013449216,https://t.co/Q5Ry2CeSgC,"Behind the eugenic movement there is only selfishness. The killing of defenceless and innocent children will never be able to produce happiness or peace. 

#SayNoToEugenics #PrayToEndAbortion #ProLife #AbortionIsMurder #UnbornLivesMatter #CreatedByGod 

#WorldDownSyndromeDay https://t.co/Q5Ry2CeSgC",oppose,yes,train
1144286848942059520,https://t.co/QcVXoJsgfq,Reproductive justice becomes injustice when the human in the womb becomes a murder victim. #prolife #reproductivejustice #thursdaymorning #ThursdayThoughts #demdebate #democraticdebate #maga #kag #prochoice https://t.co/QcVXoJsgfq,oppose,yes,train
1146098506634952704,https://t.co/rr9YoCPkrJ,"Because of your abortion, your future child couldn't go on to die killing Iraqi children. How dare you.

im ngl this is one of the hottest pro-life takes i have ever heard

also im 100% sure thats a fucking in-n-out box you can see grease stains. https://t.co/rr9YoCPkrJ",support,no,train
1141283825114374145,https://t.co/yQjXkxtcrh,We provide safe and pain-free abortion pills in Tembisa and womb cleaning pills at affordable prices. Call to order or deliveries at +27727793390  https://t.co/yQjXkxtcrh https://t.co/UPAYlzHm4g,support,no,train
1108752086349635585,https://t.co/YqXJ5TJAe9,"Eugenics and abortion violate the Natural Law Right to Life. 

IS THIS THE FACE OF YOUR ENEMY?

#SayNoToEugenics #ProLife #AbortionIsMurder #CreatedByGOD

#WorldDownSyndromeDay https://t.co/YqXJ5TJAe9",oppose,yes,train
1103187294821990400,https://t.co/8VK21wGHj0,"Unplanned pregnancy in Mhlume?

Need an abortion in Mhlume?

We provide affordable abortion care in Mhlume. Call us and ask any questions at +27727793390. https://t.co/8VK21wGHj0 https://t.co/8yrs2C1BF4",support,no,train
1166713319794925568,https://t.co/5s2NKFteAd,Those that are Pro-Birth are not always Pro-Life. Too many children who are unwanted are left to simply fall through the cracks! #Fundamentalism #Indifference - https://t.co/5s2NKFteAd,support,yes,train
1133437927315214336,https://t.co/dPSaX7r0bX,I Had An Illegal Abortion Before Roe v. Wade. Bans Will Only Make The Procedure Unsafe. https://t.co/dPSaX7r0bX #sexyfishbar #sexyapplekeyboard #sexybread #sexybiggboss https://t.co/qjWBYpVKvH,support,no,train
1141739382782726144,https://t.co/Z6Nycut5v5,"""Abortion is killing. Nobody can argue with that."" -Dr. Bertran Wainer #ProLife #prochoice #prochoiceconcedes @HumanDefenseINI https://t.co/Z6Nycut5v5",oppose,yes,train
1103165762515189760,https://t.co/rlD2H9tq15,"“The people who have worked to push abortion care out of reach seem to forget a simple fact – when abortion care is not legal it forces many people into desperate and harmful situations.” @JordanHevenor, Co-Director #repro4ri #RHCA https://t.co/rlD2H9tq15",support,no,train
1105729035039109120,https://t.co/R38TapYb7t,A federal appeals court just held that abortion providers have no constitutional protections https://t.co/R38TapYb7t https://t.co/9TQOAM2OKo,oppose,no,train
1138844385561522180,https://t.co/yQjXkxtcrh,We provide safe and pain-free abortion pills in Randburg and womb cleaning pills at affordable prices. Call to order or deliveries at +27727793390  https://t.co/yQjXkxtcrh https://t.co/bfNf6X0ZGy,support,no,train
1148977082904535040,https://t.co/x7GTtCL3ed,Please join us! You can bring help and hope to women and children in need. Purchase your tickets at: https://t.co/x7GTtCL3ed. #ProLife is #ProWoman. https://t.co/6vGFm1IKfb,oppose,no,train
1136180841338609665,https://t.co/DdWoQeKiVS,"US abortion policy is 'extremist hate' and 'torture', says UN commissioner https://t.co/DdWoQeKiVS #GBV #ProChoice https://t.co/0HYoxSsHXt",oppose,no,train
1149351190733312002,https://t.co/VIjy8MQwi8,"Abortion doesn’t take away the wound of rape, incest, or a bad decision..it only creates more scars, damage &amp; pain. We are here to help! #prolife #prolifegeneration #prowomen #abortion #hopekidsinc https://t.co/VIjy8MQwi8",oppose,no,train
1148182449681252354,https://t.co/UmY8JeXQCJ,Abortion is a vicious cruelty. #ProLife https://t.co/UmY8JeXQCJ,oppose,no,train
1147509132049735680,https://t.co/UJVvkqqQRH,Rally for life in #Ireland is under way. Abortion betrays women. We deserve better #rallyforlife2019 #westandforlife #abortion #prolife https://t.co/UJVvkqqQRH,oppose,no,train
1099023568518561797,https://t.co/XBIuMGgzA9,"Tiny humans deserve the right to life, liberty and the pursuit of happiness. #StandWithLife #Prolife https://t.co/XBIuMGgzA9",oppose,no,train
1021872674711248898,https://t.co/zawwR2AMb9,"“My mom was raped, and some argue she had the choice to kill me, but she shouldn’t have.” -Passerby at the Ohio Statehouse.

Abortion murders innocent people. https://t.co/zawwR2AMb9",oppose,no,train
1101566787156656129,https://t.co/gF2mBJX9u6,"The GOP's extremist LIES about abortion have REAL consequences. Research has shown that death threats against abortion providers have DOUBLED and clinic obstruction has TRIPLED since Trump's election in 2016. Inciting violence isn't ""pro-life."" #HowDareYou https://t.co/gF2mBJX9u6",support,no,train
1140646279581708293,https://t.co/3UIxZgaDtd,Paula Peyton: I was #ConceivedInRape. So was my 20-month-old son. We were both born innocent and never deserved to be killed for the crimes committed by our biological fathers. You can’t be #ProLife and support the killing of babies too.  Pro-Life with exceptions is an oxymoron. https://t.co/3UIxZgaDtd,oppose,no,train
1106256901656981505,https://t.co/0J3ZqPkGA6,"#mepolitics #maine #mepress #radiofreemaine #conservative #america  #freedom #liberty #prolife Over 500,000 human babies are shredded in the U.S. every year... by Surgical - Yes - SURGICAL Abortion... It's murdering a baby... &amp; What do you think this is doing to woman's souls?... https://t.co/0J3ZqPkGA6",oppose,yes,train
1109167655016120320,https://t.co/9uTLmofBcB,"South Dakota just signed 5 pro-life bills into law! These ensure informed consent, the opportunity to view an ultrasound and hear the baby's heartbeat, and criminal penalties for forcing a woman to have an abortion.
Our Government rejected similar amendments to 2018 Abortion Act. https://t.co/9uTLmofBcB",oppose,no,train
1103111264786477056,https://t.co/PZlrmkeUhi,Cherish Life media release: Labor’s extreme abortion policy will cost them seats at the federal election. Pro-life lobby campaigning against pro-abortion Labor MPs &amp; candidates. PUT LABOR LAST #qldpol #auspol https://t.co/PZlrmkeUhi,oppose,no,train
1101559757729656834,https://t.co/f2ckgdGBFK,"The GOP's extremist rhetoric and outright lies about abortion have REAL consequences. Since Trump's election in 2016:

- Death threats against abortion providers have DOUBLED
- Clinic obstruction has TRIPLED

Inciting violence isn't ""pro-life."" 

#HowDareYou! https://t.co/f2ckgdGBFK",support,yes,train
1149664896939806726,https://t.co/r1Z47209a9,“The root cause of abortion is the failure to be satisfied in God as our supreme love.“ @JohnPiper  #prolife #gospelforlife https://t.co/r1Z47209a9,oppose,no,train
1103165818135867392,https://t.co/ZfGUP4rB03,"We provide safe #abortion care to stop women dying, because unsafe abortion is one of the top 5 causes of #maternal death worldwide. Find out more in our special #IWD feature: 
https://t.co/ZfGUP4rB03 #IWD2019 https://t.co/uMlrUxoyqg",support,yes,train
1146788473241817088,https://t.co/NVBGQOBWs1,"There is a genuine solution to the abortion conflict, and one secure from challenge under Roe v. Wade. See it at https://t.co/NVBGQOBWs1, and share it around. https://t.co/ChxHrsJXGV",oppose,no,train
1143957808758448128,https://t.co/tK345NA52C,"How can you call yourself ""Pro-Life"" when you condone the separation and internment of INNOCENT MIGRANT CHILDREN IN CAGES? The conditions are INHUMANE.  SHAME ON YOU @realDonaldTrump @GOP #ChildrenInCages. https://t.co/tK345NA52C",oppose,no,train
1148500943694127104,https://t.co/JbVSMifTfF,"""WIN?"" This is not a game! 
Abortion destroys lives.
This is about the devolved laws of #northernIreland which protect the life of both mother &amp; child as equals. 
Please respect our #prolife laws &amp; the wishes of the majority of our citizens #TheNorthProtects https://t.co/JbVSMifTfF",oppose,yes,train
1146418842954031105,https://t.co/gLgtJDoYLz,"The power of the gospel is the hope that we have to transform lives and end abortion. Pray today that he would “remove the scales” from the eyes of abortion-minded individuals and abortion workers, just as he did for the Apostle Paul. #prolife #gospelforlife https://t.co/gLgtJDoYLz",oppose,no,train
1145863433486774272,https://t.co/kLfsl7Ji1K,"#ProLife advocates are losing their rights. The #abortion industry is not only taking lives, it’s also making it illegal to provide sidewalk counseling. A new case is headed to the #SupremeCourt to overturn these laws. Sign to stop the abortion distortion. https://t.co/kLfsl7Ji1K https://t.co/ksb9yfncuz",oppose,no,train
1141397894588747778,https://t.co/CQ7xm88giF,"The pro-life movement's response to the abortion holocaust has been woefully inadequate. Learn about the five tenets and two modes of abolitionism at the links below. These are the principles the anti-abortion movement needs. 

https://t.co/CQ7xm88giF

https://t.co/3CPH0LTtK0 https://t.co/AEi5UoTDiM",oppose,yes,train
1103378002925170688,https://t.co/0sDEJZWsr4,‘Abortion Is a Dying Cause; People Are Becoming More and More Pro-Life’ https://t.co/0sDEJZWsr4 via @cnsnews https://t.co/kXjJack8M7,oppose,yes,train
1139231035575754752,https://t.co/3IQjgRRtDI,"""‘Dark day’: Illinois governor signs abortion bill far worse than New York’s""

 @GovPritzker - you've put to death countless #unborn #children and enabled the continued manipulation of women. We pray that, despite #prochoice efforts, lives would be spared. https://t.co/3IQjgRRtDI https://t.co/8TMN9TPcCe",oppose,yes,train
1144387623739428865,https://t.co/7W2JgKr5Rd,Reproductive justice becomes injustice when the human in the womb becomes a murder victim. #prolife #reproductivejustice https://t.co/7W2JgKr5Rd,oppose,no,train
1139157882585407489,https://t.co/jYNWqLeLqJ,This is the same guy that banned abortion and claims to be “pro-life”. You realize they’re all pro life until they grow up to be part of the lgbtq community. The hypocrisy is disgusting :/ https://t.co/jYNWqLeLqJ,oppose,no,train
1143605046300631040,https://t.co/iy1jFoiMRA,"THE REPUBLICANS DO NOT CARE ABOUT BEING PRO-LIFE. 
IT'S ABOUT PRO-CONTROL. 
CONTROL OVER WOMEN. 
THEY COULD GIVE A RATS ASS ABOUT CHILDREN.
WHETHER IT'S THE SIZE OF A PEA OR LOCKED IN A CAGE! 

#FUCKTheGOP #VoteThemAllOut #WakeUpAmerica!!! https://t.co/iy1jFoiMRA",support,no,train
1107298937663340544,https://t.co/RhyWkFtu9d,"Infanticide is allowing a fetus, which survives an abortion attempt, to die on the examination table. Democrats are pushing to pass laws to allow this in many states, but want the voting age dropped to 16. Infanticide reduces your amount of young voters, Democrats. https://t.co/RhyWkFtu9d",oppose,yes,train
1109023605667651584,https://t.co/8qVHOMVll3,"""Pro-life"" is not pro-life. It's pro-forced birth, and it's nothing other than one more weapon in the class warfare that ensures that there will continue to be a poor working class to clean up the shit; a class kept poor and uneducated enough to be gulle… https://t.co/8qVHOMVll3 https://t.co/cPp30XbdTv",support,no,train
1149634841001906177,https://t.co/1TpyulrM4C,You're on the moon in only your birthday suit. Does your viability there affect your status as a human person? Abortion is non-environmentally-friendly. #abortion #reproductiverights #prochoice #prolife https://t.co/1TpyulrM4C https://t.co/5DPBAE7jNl,oppose,no,train
1146578523051532288,https://t.co/qaOxvjwrtZ,"After outcry, Alabama DA decides not to prosecute woman for endangering fetus: More than 35 U.S. states have laws classifying a fetus as a victim in a homicide or an assault. Those laws can result in criminal charges against pregnant women, as… https://t.co/qaOxvjwrtZ https://t.co/OEFmfXdzJO",support,no,train
1352841030362669056,https://t.co/pznsHVPJRZ,"#tlot Hashtag News: @AbolitionAHA: 'Abortion is never safe. It always results in someone dying. #abolishhumanabortion #prolife #represent #tcot #tlot ' https://t.co/mvO2TtSEJH, see more https://t.co/pznsHVPJRZ",oppose,no,train
1151536067243401224,https://t.co/s904Hx1JKP,Abortion bans will raise the rates of suicides. In countries all around the world it has been shown that women have killed them selves when they are restricted from abortions. Prolifers don’t care about this and will happily watch that number rise #ProLife #ProChoice https://t.co/s904Hx1JKP,support,yes,train
1150566948192882688,https://t.co/4LC1KxwfoU,"Abortion, Euthanasia and Assisted Suicide are a terrible rejection of God's gift of life and love. 

#ProLife #PrayForLife https://t.co/4LC1KxwfoU",oppose,no,train
1133482216770686977,https://t.co/qkkuHuT2Xd,Which will only cause more harm to both the woman &amp;the precious fetus you want to save but wont take care of. thank you for proving once again u r pro/forced birthers &amp; hate women.#mybodymychoice #abortion #prochoice #prolife #hypocrites #childfree #abortionlaw #AbortionBan https://t.co/qkkuHuT2Xd,support,yes,train
1103166570694610946,https://t.co/lpcSSDRfq5,"“It is women of color and young women, immigrant women and low-income women who face the greatest risk if we allow the clock to be turned back by an extremist Supreme Court and the critical right to seek safe, legal abortion care is denied.” @JordanHevenor #repro4RI https://t.co/lpcSSDRfq5",support,no,train
1133447918118162432,https://t.co/Zw5oSYJzaq,"I Had An Illegal Abortion Before Roe v. Wade. Bans Will Only Make The Procedure Unsafe.
https://t.co/Zw5oSYJzaq https://t.co/XBEYhmtfEq",support,no,train
1133470029347844096,https://t.co/bTh4HOzb0F,"Missouri doctors on abortion law: Heartbeat bill term is 'medically inaccurate': Following the passage of a Missouri bill that bans abortions after eight weeks of pregnancy, the state’s last abortion clinic is expected to close. NBC News’ Dr. John Torres… https://t.co/bTh4HOzb0F https://t.co/ryIjY5F4vI",oppose,no,train
1133832398431444992,https://t.co/BlVtp6yaCp,The Hidden Consequences of the New Abortion Laws https://t.co/BlVtp6yaCp https://t.co/dWNVQ3WwoG,support,yes,train
1018237459270914049,https://t.co/hJOZn1u6Zz,"Tombstone found outside of a church in Mesilla, NM. The disgusting act of abortion has taken the lives of many innocent babies. Reverse Roe vs Wade and protect the lives of the innocent #ProLife #MAGA https://t.co/hJOZn1u6Zz",oppose,no,train
1145735866297540609,https://t.co/uF4kldb1R6,"Fri 28 I rec'd this from Twitter.
They suspended me for a Pro-Life post,
shown below,
&amp; for the ""reason"" shown below.

""Gratuitous gore""? Really!
""Severe injuries""? 
T O R T U R E? 

YES RIPPING A BABY APART,

LITERALLY,

IS VERY MUCH SEVERE INJURIES
AND MOST DEF TORTURE! https://t.co/uF4kldb1R6",oppose,no,train
1152814383082430472,https://t.co/2EH1rUA8YQ,"Youth for Northern Ireland

""Out now in Belfast city centre! Northern Ireland’s pro-life laws protect the two lives in every pregnancy — mothers and babies always deserve equal protection. #OurLawsMatter because #EveryLifeMatters 💙 "" https://t.co/2EH1rUA8YQ",oppose,no,train
1147512751193034752,https://t.co/Lrt11rWMqE,#RallyForLife #ProLife The one and only Niamh Uí Bhriain. May 25 2018.The most shameful day in Irish history. The horror stories are coming out. HSE advocating flushing babies down the toilet. Abortion is irreversible. 2 women have died since Harris/Varadkar told us it'd be safe https://t.co/Lrt11rWMqE,oppose,no,train
1135146633195393024,https://t.co/b4hTMrfyd8,"On Jan. 22, 1973, the Supreme Court ruled in Roe v. Wade that a woman’s choice to have an abortion was a fundamental right under the US Constitution. 
In the 46 years since then, a woman’s right to safe, legal abortion has been threatened again and again… https://t.co/b4hTMrfyd8 https://t.co/1wBnwAXvZ4",support,no,train
1151124535749615618,https://t.co/6OgwWNxnbM,"#ProLife pregnancy help ministries play a vital role in the Abortion Pill Rescue Network. 

By providing continuous care and support to women throughout their pregnancies and after birth, they serve and empower women each and every day. https://t.co/6OgwWNxnbM",oppose,yes,train
1216780451588837376,https://t.co/CanhGa2yrE,Saw a conservative on here complaining about these proposed FL bills that “take away their medical and religious freedom” 🙄. Same people who want a fetus to have more rights than a full grown woman also believe that 12-18 yo shouldn’t get privacy with a doctor. Hypocrite much? https://t.co/CanhGa2yrE,support,yes,train
1186365259382185985,https://t.co/SkrfvUs2hG,"Abortion Decrim in NI is a HUGE win for human rights. Here's what you need to know about this historic moment.

https://t.co/SkrfvUs2hG

#TheNorthIsNow
#thenorthistoday
#ProChoice #AbortionRights https://t.co/5va3FvEt46",support,no,train
1070726604907675648,https://t.co/4qtWDQMbcR,"Before: mostly pro-life 8/10. After 100% pro-life. “Abortion doesn’t solve problems, it creates them. Abortion is not okay at all.” https://t.co/4qtWDQMbcR",oppose,no,train
1093660725095075840,https://t.co/B3vYXDxtHY,"N.Y. Governor Andrew Cuomo's new abortion law goes beyond Roe v. Wade by allowing babies born alive as a result of a botched abortion to die without medical intervention. It also allows persons who never went to medical school to perform abortions.
https://t.co/B3vYXDxtHY https://t.co/1sDznl8EPZ",oppose,no,train
1294302763338219520,https://t.co/SyLrHmUFvE,"As we prepare for #Rehumanize2020 on August 29, we want to highlight the sponsors who've made this conference possible. 

Today's spotlight: @SecularProLife! SPL aims to end elective abortion and build a secular pro-life community. https://t.co/SyLrHmUFvE",oppose,no,train
1224774671071154177,https://t.co/yAJAsEZyyt,"Every day in abortion clinics in the U.S. thousands of children lose their lives. Why is this not breaking news every single day?

#ReachRescueRestore; #HumanCoalition; #Savethebabyhumans; #Preborn; #Rescuethepreborn; #Endabortion; #Abortion; #Valuelife; #Prolife; #Scripture; https://t.co/yAJAsEZyyt",oppose,no,train
1212910181283225601,https://t.co/Mtjfz3IiSj,"Today, 207 conservative lawmakers (including 39 republican senators) filed an amicus brief calling on SCOTUS to “reconsider and, if appropriate, overrule” two key decisions affirming the right to abortion: Casey and Roe v. Wade. They also called the right to abortion “unworkable” https://t.co/Mtjfz3IiSj",support,no,train
1185684605342486530,https://t.co/jmHkh6LJVR,The pro-life generation is ready to make abortion illegal again! https://t.co/jmHkh6LJVR,oppose,no,train
1080024105926066177,https://t.co/6QYwFNtLQu,This is misleading. The deaths from abortion are murder! https://t.co/6QYwFNtLQu,oppose,no,train
1305873546959294469,https://t.co/NzFlo5eFhN,"We are delighted that @TheBMA #ARM2020 has passed a motion in support of the continuation of telemedical abortion care. 

Telemedicine has decreased waiting times and enabled women to undergo abortion at the earliest gestations. It is a success story that should be celebrated. https://t.co/NzFlo5eFhN",support,no,train
1305872986889650176,https://t.co/pOSBkmPTt3,"Many women regret their abortion choice. 

Abortion recovery programs like @regretabortion, @RVHealing, and many others provided through our network of pregnancy help exist to help women heal. 

Abortion hurts women. Pregnancy help empowers them! https://t.co/pOSBkmPTt3",oppose,yes,train
1124701947510968322,https://t.co/jw8jydmdS5,We don't believe in school exclusion or religious discrimination in Oregon. No on HB 3063. This bill is bad for babies. https://t.co/jw8jydmdS5 #prokids #prochoice #provaccine #antimandates https://t.co/htrWRRwoVj,support,no,train
