tweet_id,tweet_url,tweet_text,stance,persuasiveness,split
1369706919779315719,https://t.co/9wk3Y1FYCw,"I will always defend our 2nd Amendment rights.
 
HR8 is radical gun control that does nothing to stop criminals from getting firearms. 

It creates a national gun registry and makes it harder for law abiding North Dakotans to exercise their 2A rights. https://t.co/9wk3Y1FYCw",oppose,no,train
1318939979540799488,https://t.co/YFKJ0JD0Bs,Gun violence has plagued our country for far too long. Common sense gun safety can and must happen. Weapons of war don’t belong on our streets. I’m proud to be supported by those taking on the corporate gun lobby to end gun violence. https://t.co/YFKJ0JD0Bs,support,no,train
1327673361032486915,https://t.co/SL18vrkwdE,"The anti gun groups don’t like to talk about this one. This happened 2019. Crazy thing is, the anti-gunners didn’t blame the gun they blamed it on her going through a hard divorce. Gun control is not about saving lives it’s about CONTROL.

Full article: https://t.co/SL18vrkwdE https://t.co/FhUnQVbesg",oppose,yes,train
1357142533768380416,https://t.co/S7gIwlHCtp,We can honor the constitutionality of the 2nd Amend &amp; also have reasonable restrictions. This #GunViolenceSurvivorsWeek here are 5 common sense gun reform efforts that have broad support and will definitely save lives. Thanks to @GunSurvivors @GiffordsCourage &amp;  @thephilacitizen https://t.co/S7gIwlHCtp,support,yes,train
1314264056983965699,https://t.co/boeaYKF7yL,"Every year, 40,000 people in America are killed with guns. Think about those healthcare costs— it's astronomic. And lifelong. We cannot afford another Supreme Court justice who will roll back both gun safety laws and our healthcare access. #BlockBarrett #WeDissent #EndGunViolence https://t.co/boeaYKF7yL",support,no,train
1375097688987947013,https://t.co/O2AnlrXO7l,"People in America have the right to life, liberty, and the pursuit of happiness without the fear of being gunned down.

Text CHECKS to 644-33 to tell your senators to take action on gun safety legislation NOW. https://t.co/O2AnlrXO7l",support,no,train
1363549506411847681,https://t.co/GoY4QDrkYY,"In the fifteen years before the introduction of Australia’s gun control laws, there were thirteen mass shootings in Australia that resulted in the deaths of one hundred and four people. 

In 1984, there was the Brandon and Bull murder and suicide. 

https://t.co/GoY4QDrkYY https://t.co/aNfdTWNlDA",support,no,train
1316481779075674112,https://t.co/QRrQ3v9oOI,"You Will Be Shocked By How Many Gun Control Proposals Biden And Kamala Marmalade Put In Their New Party Platform - REMEMBER: When HITLER took over Germany and Stalin took over the Soviet Union, the first thing they did, is disarm the populace! Mao Zedong did the same! https://t.co/QRrQ3v9oOI",oppose,no,train
1370033395171012609,https://t.co/1ezNNd6oYg,#guns #2A States Staying On Top Of Gun Control Issues: … of an attack on our Second Amendment gun rights as well. Oklahoma State … staying in the know on gun rights issues. â€œWeâ€™re … past us on this Second Amendme https://t.co/1ezNNd6oYg https://t.co/BbBrjgiSNE,oppose,no,train
1362182975408889862,https://t.co/gId3DJnKhD,"""With all this #GunControl talk, I haven't heard one politician say how they plan to take guns from criminals, just law abiding citizens."" #BidenCrimeFamilly https://t.co/gId3DJnKhD",oppose,no,train
1315259793855123456,https://t.co/Ys8mddKCKd,"I sincerely appreciate this endorsement from the News &amp; Observer.

From the editorial: “Wiley Nickel... is among the Senate’s most progressive members. He has pushed for improved unemployment benefits and supports stronger gun control laws and an end to gerrymandering.” https://t.co/Ys8mddKCKd",support,no,train
1362122700630593538,https://t.co/JrlU9CwDYy,"“No legal gun owners' rights have been violated, but unnecessary, dangerous weapons are off the streets and dangerously mentally ill people cannot by guns.”

Governor Andrew M. Cuomo

Red Flag Gun Safety Conference
 October 26, 2019 #GunLawReform #MakeAmericaSafer https://t.co/JrlU9CwDYy",support,no,train
1332119362082279424,https://t.co/J0bNDZkfMM,"In much the same way the movable type printing press murdered #censorship and then the internet buried it, #guncontrol / #gunsense is dead at the hands of #3Dprinting.  

I can print as many of these normal-capacity magazines as I want, and there's /nothing/ you can do to stop me https://t.co/J0bNDZkfMM",oppose,no,train
1366299315732422667,https://t.co/XADMeGbqWo,"#GunControl is a distraction. 
#AmmunitionControl is the real issue. 

Guns don't necessarily do the killing in a shooting. Even the hands, hearts and minds of the shooters don't necessarily do the killing.

No.

The Bullet Does All The Killing 
#AmmunitionControl https://t.co/XADMeGbqWo",support,no,train
1361120748006424576,https://t.co/BT7VBRA033,Of course Q nut MTG would tweet about the need for gun free school zones on the anniversary of the Parkland shootings. We wouldn't need gun free school zones if we had sensible gun control. https://t.co/BT7VBRA033,support,no,train
1346950933104783362,https://t.co/AltYzU2ZeE,"Kuna declares itself Second Amendment sanctuary. So clearly I will not support #Eagle #Kuna or #Star by spending $$ within city limits. No gas, no food, no clothes or services. https://t.co/AltYzU2ZeE via @theidahopress #GunsAreNotTheAnswer to your insecurities. https://t.co/sMVDwlJ7Uz",support,no,train
1363776961164713987,https://t.co/UXlXJPW7Fv,"SpecOps fantasies?

On the flip side, a LOT of Americans aren't safe in their own yards due to the local wildlife - including crocodiles, wild boars/feral pigs, grizzly bears, wolves, venomous snakes...

Not everybody lives in the suburbs.

No federal gun law can apply to all... https://t.co/UXlXJPW7Fv",oppose,no,train
1362811795581374465,https://t.co/vm38qn5XOP,"Second dose of my Covid vax is kicking my butt, but Moms gotta Mom. 

Text SC to 644-33 &amp; tell your legs to OPPOSE HB3094, the totally unnecessary Open Carry bill. It's moving fast and will make us ALL less safe.

@MomsDemand #SCPol https://t.co/vm38qn5XOP",support,no,train
1348463854942965764,https://t.co/AcAz93rXSL,"Then the NRA &amp; 2nd Amendment right to self-defense, castle doctrine &amp; legal carry! Bullets are already vanishing. Police are never there before a crime. You’ll have to have government unlock your gun while the perp shoots your family #BidenCheated https://t.co/AcAz93rXSL",oppose,no,train
1374578316468965378,https://t.co/ZrNT1iRA84,"Repost • giffordscourage 
Fact: Gun safety laws save lives.
Fact: Gun safety laws are constitutional.

Courts across the country have ruled, repeatedly, that the Second Amendment does not stand in the way of passing stronger gun laws.

The only thing standing in the way of laws https://t.co/ZrNT1iRA84",support,no,train
1374441969766727681,https://t.co/3wjxXznpvv,"Ban military-style assault rifles (which are designed to kill lots of humans rapidly) and enact commonsense gun safety reforms. 
#BanAssaultWeaponsNow https://t.co/3wjxXznpvv",support,yes,train
1340783552041005056,https://t.co/ZIn9A6A324,"Some people love to point to Chicago as evidence that gun safety laws don’t work. In reality, it proves why we need strong federal gun laws—most guns used in crimes in the city can be traced to outside states like Indiana with weak gun laws. https://t.co/ZIn9A6A324",support,no,train
1330915948983939072,https://t.co/Jsxj2rhwNA,"#guns #2A Gallup: Support for Gun Control has Dropped and It’s Not a Priority for Americans: After a year of COVID uncertainty, civil unrest, and record gun sales, support for further firearms restrictions has reached its lowest https://t.co/Jsxj2rhwNA https://t.co/JfYqSOtuiu",oppose,no,train
1340570930506944512,https://t.co/vVANYkVaHh,Gun control is fucking stupid https://t.co/vVANYkVaHh,oppose,no,train
1312688836372242435,https://t.co/LRoYlzLnHl,"Instead of leading, Trump is scaring masses of people into buying guns to 'protect' themselves. #care2 https://t.co/LRoYlzLnHl 
Arming Teachers Is NOT Common Sense Gun Reform #care2 https://t.co/v9uPQE1egj https://t.co/jrsNGyOxHc",support,no,train
1354796527324114946,https://t.co/5DD9RQa0b4,#thursdaymorning Maryland @MomsDemand volunteers are showing up for #MDGA2021 today to make our voices heard about legislation that will save lives from gun violence. We are the #gunsensemajority We will fight to protect MD from gun violence! #ExpectUs #MDPolitics @shannonrwatts https://t.co/5DD9RQa0b4,support,no,train
1368913254668509185,https://t.co/dObAJZlcYI,"The execution of Casey Goodson Jr shows how law enforcement doesn't believe 2nd amendment gun rights apply to Black people in America. If it did, Deputy Jason Meade would not have shot Casey six (6) times in the back. Meade's still free. The @NRA &amp; US ""Justice"" system are a joke https://t.co/dObAJZlcYI",oppose,yes,train
1374043991847616512,https://t.co/53OfZmx2mW,"Guns scare the shit out of me. Fun in a controlled environment, not much fun in the street. Living in Chicago (not the suburbs) gun violence is part of my everyday. A recent study of this power icon. https://t.co/53OfZmx2mW #nftcollector #nftart #cryptoart #gunviolence https://t.co/yrmmW94q96",support,yes,train
1323832745584447488,https://t.co/UzFl8jr06W,"Votes are in, and congrats @AnthonyBrownMD4! 

Maryland voters just re-elected a gun safety champion to Congress! Anthony’s commitment to the cause of gun safety makes us confident that he will fight to ensure the safety of our communities. #MD04 https://t.co/UzFl8jr06W",support,no,train
1344849626445168640,https://t.co/P81f9AH4GI,"Here’s what a Murderer does. Mass murder in public schools in order to bring about gun control laws. With guns tight, he is not concerned about a newly forming militia out in the public. With their arms out of reach, he is confident he has gained the nation. Then. He plans it. https://t.co/P81f9AH4GI",oppose,no,train
1372910857064173577,https://t.co/LZ2o9nRj7W,"Everyone knows that #guns don't kill #people. People kill people. That's why we send soldiers into battle armed with spoons, which are also good to eat with. Guns and Amerikan Kultur, Revised Version. https://t.co/LZ2o9nRj7W  #AtlantaMassacre #massageparlors #GunControl https://t.co/Te3IVb3lc9",oppose,no,train
1368660279723237381,https://t.co/aE7Ib27SBu,"Have you heard of ghost guns? We have! They are a new, dangerous type of firearm. Many of the guns are not traceable. Good for Los Angeles! #endgunviolence https://t.co/aE7Ib27SBu https://t.co/0CFwJnqlGm",support,no,train
1366845529909420032,https://t.co/lBLnhpMSFI,"Sen Murray, when it comes to 2nd Amendment issues You And your staff can’t tell the difference between a gun sight and a butt stock. You’re all failing to support your constituents with your ignorant stance! https://t.co/lBLnhpMSFI",oppose,yes,train
1374725248550076419,https://t.co/zI3YdbzFEO,"For those chickens in Congress too scared to take action on gun safety, even when over 80% support it, the usual #thoughtsandprayers aren't going be enough this time…
https://t.co/zI3YdbzFEO https://t.co/qFBI4deQMr",support,no,train
1321244809772912642,https://t.co/Qf8WUKprGq,"Gun folks, watch this @NRA video to the end...it's worth it.

Triggered: Church shooting heroes rip Biden gun control as ‘insane’ https://t.co/Qf8WUKprGq https://t.co/ziSVy1muXP",oppose,no,train
1374702164304662528,https://t.co/u5Mdm0PUjQ,"Yet, Congress and state legislatures across the land will fail to act. #gunreformnow #gunsense https://t.co/u5Mdm0PUjQ",support,yes,train
1323748106467422209,https://t.co/mLpXDv5SVu,"I support science, human rights, public education, affordable health care, immigrants and refugees, freedom of speech, freedom of press, and religion, choice, civil rights, gun control, with liberty and justice for all. #GoVote #HumanRights https://t.co/mLpXDv5SVu",support,no,train
1337140151521140736,https://t.co/NmfJWnbpyN,"Our Founders 🇺🇲🇺🇲🇺🇲 added the 2nd Amendment for the ""security of a free state."" Politicians wanting to disarm Americans have questionable motives. Learn more about #2A and more with the award-winning ""In Search of Liberty"" 🎦 Constitution movie ➡️ https://t.co/NmfJWnbpyN https://t.co/ePhYJJcixB",oppose,no,train
1314263050699116544,https://t.co/eapXky4sh7,"Every day, 100 people are shot and killed. 40,000 are killed each year. But Judge Barrett would rule to gut both our gun safety laws and our access to healthcare.  We don't need a reckless, undemocratic nominee who threatens our livelihoods! #WeDissent #BlockBarrett https://t.co/eapXky4sh7",support,no,train
1363919021817683975,https://t.co/dFLqJNE8tV,"To End Gun Violence – Does President Biden's Gun Policy Go Far Enough?  We need to end gun violence now… background checks are not the final answer.  Let’s make sure we push for less guns on our streets… because that means less gun violence!

#endgunviolence #secondamendment https://t.co/dFLqJNE8tV",support,yes,train
1370725799767248902,https://t.co/r7AuW8jRxJ,"2nd amendment works CUZ we never know if a citizen is armed or has arms in their home. 
NOT knowing who can shoot back keeps govt OVERREACH in check. @cspanwj

Biden's senate 30+ years ago created GUN FREE zones and guess what, KNOWING NO ONE CAN SHOOT BACK LEADS to MASSACRES. https://t.co/r7AuW8jRxJ",oppose,no,train
1340759489968918529,https://t.co/IUI0vRGeuf,"Participating in gun buy back program  is violation of our constitution. Los Angeles uses soft POWER to take away guns in exchange for up to $200 gift cards. Whether it is hard POWER or soft POWER, it is used against the #2ndAmendment 
Wake up America! 
@JeffGorell @MayorOfLA https://t.co/IUI0vRGeuf",oppose,no,train
1369371125583581191,https://t.co/QQ65QR9aQa,"The gun violence epidemic in America must be addressed.

According to the CDC, more than 38,000 deaths from firearms occurred in the US in 2016 and nearly 85,000 injuries from firearms occurred in 2015.

Congress needs to pass H.R. 8 as soon as possible.

#ONEV1 #GunSense https://t.co/QQ65QR9aQa",support,yes,train
1338571472411955207,https://t.co/m1LRatxTym,"On this painful anniversary, we remember the victims of the #SandyHook Elementary School shooting. New York State has made strides in our gun safety laws, and I'm committed to doing more to ensure our children &amp; families are safe from tragic &amp; preventable mass gun violence. https://t.co/m1LRatxTym",support,no,train
1348663586592317449,https://t.co/ZKEsvtRHA9,"I understand the desire to want do something about gun violence in America, but passing more restrictive laws actually make it harder on the law abiding &amp; easier for criminals. 

Defund Gun Control
➡️ https://t.co/ZKEsvtRHA9

GUNS ARE ESSENTIAL
➡️ https://t.co/INj7g4NWo8 https://t.co/OR0rknWGIG",oppose,yes,train
1370072580221206538,https://t.co/bQ0fvUvXy1,"Gun violence is a public health crisis, disproportionately impacting Black &amp; Brown communities. I wear orange to recognize all those impacted by #GunViolence and demand Congress take action by passing background check legislation. https://t.co/bQ0fvUvXy1",support,no,train
1325155319522054145,https://t.co/8YC5royyyL,".@KamalaHarris just made history as the first Black woman and first Indian-American woman to win the US vice presidency!

VP-elect Harris ran on the strongest gun safety ticket in US history alongside @JoeBiden. With their leadership, gun safety bills can become gun safety laws. https://t.co/8YC5royyyL",support,no,train
1365369885216313344,https://t.co/pobkN3QfGJ,"They are designed to effectively and immediately incapacitate ANY threat, foreign or domestic. 2nd Amendment is not just for hunting or shotguns. It’s to afford ALL civilians the greatest weapons of war to protect the people from the tyranny of government. Fuck your feelings. https://t.co/pobkN3QfGJ",oppose,no,train
1375190848883863553,https://t.co/vNEGJVfPqQ,"🚨NEW PRODUCT🚨 
Check out our brand new TRYBE Optics DiMA1000 Laser Rangefinder!

Featuring distance knowledge into your firearm system with minimal disruption to your shooting position, allowing the operator to shoot more quickly, calmly, and accurately! https://t.co/vNEGJVfPqQ https://t.co/7thxoKbCki",oppose,no,train
1343215497333059586,https://t.co/I0op31MXeF,Mexico Proves More Gun Control Does Not Mean Less Crime https://t.co/I0op31MXeF #FFMVA https://t.co/xjpbh5mqQJ,oppose,yes,train
1361104442096050176,https://t.co/KONIZWlP8u,"Biden calls for the complete destruction of 2nd amendment. What I don't get is that if he wants to ""save lives"", why won't he ban cigarettes? Cigarettes cause 10x more death a year and to those who say ""well it's a personal choice"" how come more people die of second hand smoke https://t.co/KONIZWlP8u",oppose,yes,train
1314260551183327234,https://t.co/hcTHWFtTI6,"Every year, 40,000 people in America are killed with guns. Think about those healthcare costs— it's astronomic. And lifelong. We cannot afford another Supreme Court justice who will roll back both gun safety laws and our healthcare access. #BlockBarrett #WeDissent #EndGunViolence https://t.co/hcTHWFtTI6",support,yes,train
1374337839886925825,https://t.co/XErqxJBPcE,"Boulder, Florida... more innocence lives lost. Sadly, the Book of Tears is endless. We’ve become so numb to gun violence that it barely registers. We need common sense gun laws now!

https://t.co/XErqxJBPcE

#GunReformNow #bookoftears #EndGunViolence https://t.co/dxdRKocPOw",support,no,train
1318615265396011013,https://t.co/2UWXTc4Osw,Wondering why we keep saying that #BidenHarris2020 is the strongest gun safety ticket in American history? Simple: they’re champions of common-sense gun safety policies and have committed to take action on gun violence prevention measures within their first 100 days in office. https://t.co/2UWXTc4Osw,support,yes,train
1323665868090417152,https://t.co/jwhxCJtIgU,And here was me thinking the lack of proper ownership over gun control was killing their kids. Turns out I’m dead wrong. It’s perry kitchen kicking a leather ball 😱 https://t.co/jwhxCJtIgU,support,no,train
1370120734719279106,https://t.co/GUjw8J7oMa,"“A well regulated Militia, being necessary to the security of a free State, the right of the people to keep and bear Arms, shall not be infringed.”

-The Second Amendment to the U.S. Constitution

Says NOTHING about background checks or restriction on firearms I am allowed to own https://t.co/GUjw8J7oMa",oppose,no,train
1361323716160802818,https://t.co/HXIm0xfKP7,I know I don’t have a ton of followers... 28 to be exact when writing this... but if the letter Biden wrote to congress yesterday doesn’t terrify you... it better start.  WE WANT WEAPONS OF WAR SO WE CAN PROTECT OURSELVES WHEN THE GOVERNMENT FAILS TO!!! #BidenLied #guncontrol https://t.co/HXIm0xfKP7,oppose,no,train
1323030670264934402,https://t.co/f5LMfywsPf,"Gun control doesn't mean what you think it means. It means only the state will have guns.
IF you think that's a good idea
you need to read a history book. https://t.co/f5LMfywsPf",oppose,yes,train
1347079777333649412,https://t.co/MNKLRZztqe,Don't let the DemocRATS take away your 2nd Amendment rights....criminals will not give up their illegal guns....tell them to disarm the criminals first... https://t.co/MNKLRZztqe,oppose,no,train
1346232439731994625,https://t.co/ETn4FvcWeP,"Imagine having REAL #GUNcontrol &amp; not being afraid of others w guns. #gunViolence is beyond rare in AUS &amp; England. They have criminals, but not this crap. #enoughIsEnough 
Elect #gunsense folks for an end to this American scourge. Guns ARE the problem. https://t.co/ETn4FvcWeP",support,no,train
1374791836087242752,https://t.co/B9BOAtTzzS,"Three years ago today, we came together to #MarchForOurLives.

Today, our nation is reeling from two mass shootings in the past week.
 
A return to normalcy in America cannot mean a return to mass shootings.
 
It’s time for Congress to pass commonsense gun safety laws. https://t.co/B9BOAtTzzS",support,no,train
1354827710518837251,https://t.co/bZHjjSiQRl,This is what gun control looks like. When you give up your guns you give up your rights. https://t.co/bZHjjSiQRl,oppose,yes,train
1372342809047527424,https://t.co/31AJI2It8E,"A sickness permeates our culture when misogyny, racism, &amp; gun worship compel a man to commit mass murder, and a LEO excuses it as “a really bad day.”

My “really bad days” end with some glasses of wine, not a body count. How ‘bout yours? 🧁🍸🛀🏻#DisarmHate @MomsDemand @Everytown https://t.co/31AJI2It8E",support,yes,train
1352127666107916288,https://t.co/Bm5ZuX3tIR,something something gun control liberals but Garfield in the sign is the jokes they tell about the NRA doing gun laws against the Black Panthers while they advocate for modern gun legislation that would also disproportionately affect marginalized communities https://t.co/Bm5ZuX3tIR,oppose,no,train
1358811759738519554,https://t.co/eSdzCnXQ7I,"Indiana Advocacy Day may look a little different this year, but our resolve to make our state safer from gun violence has never been stronger. #INLegis will be hearing from @MomsDemand volunteers all week regarding pending legislation. We are #gunsensevoters and we pay attention! https://t.co/eSdzCnXQ7I",support,no,train
1345798388697198593,https://t.co/FnJcMCCBa4,"Welcome to the 117th Congress  @senrobportman @SenSherrodBrown @RepBalderson !
As a Columbus OH @MomsDemand  volunteer, I look forward to working with you in 2021 to #EndGunViolence and make common sense gun safety legislation a priority.  Together we can save thousands of lives! https://t.co/FnJcMCCBa4",support,no,train
1313856367233396737,https://t.co/AMfk6SBE7e,"Every month for the past year - not just the current calendar year, but the previous 12 months - has seen more #NICS checks than any same month before. Sales are only tapering because inventory is low. #Gunsense/#guncontrol is dead, as it should be. #SelfDefense is a #HumanRight https://t.co/AMfk6SBE7e",oppose,no,train
1375884381009625094,https://t.co/QF0wQrEoC3,"This firearm is the perfect EDC for your daily routine. Watch to learn more about the Springfield Armory XD-S Mod.2 OSP: https://t.co/QF0wQrEoC3 
#saxdsmod2osp #springfieldarmory https://t.co/1loGIg3jCF",oppose,yes,train
1369737030813425664,https://t.co/urLwdQJYKz,"#Arizona is the capital of the second amendment. We don't need a ccw or permit to carry a concealed firearm. Home Sweet Arizona! ❤

#Accountability
https://t.co/urLwdQJYKz
EVERY #2NDAMENDMENT MATTERS #GUNS #Rifles #Coffee #CRE #REIT #Director #2A

Thank you, 
Adelina Sinohui https://t.co/mN8yATWGuJ",oppose,no,train
1367595240555741184,https://t.co/BDOpSbUCt9,"Today, I joined @RepCloudTX's Protecting the Right to Keep and Bear Arms Act as an original cosponsor. 

The legislation prohibits the Presidential Admin from declaring certain emergencies or disasters for the purposes of imposing gun control.

See my statement ⬇️ https://t.co/BDOpSbUCt9",oppose,no,train
1337696851156475906,https://t.co/5x2rld3H50,"But it's true. It's also sexist &amp; anti LGBTQ. Bidens plan is horrific &amp; will largely affect people that are income challenged. Even a full sized pistol or shotgun w/ a stock will be taxed. You're anything but #2A.
#GunControl is still racist too. 
Guns save around 2m yearly https://t.co/5x2rld3H50",oppose,no,train
1316481409234735109,https://t.co/Soi7UrQMHv,"If wanting to keep guns out of the hands of criminals and children through universal background checks and safe storage laws is all it takes to earns an ‘F’ from the NRA, I’ll wear that badge proudly. Let’s flip this seat for common sense gun safety. #EnoughisEnough @MomsDemand https://t.co/Soi7UrQMHv",support,no,train
