tweet_id,tweet_url,tweet_text,stance,persuasiveness,split
1367701541793132552,https://t.co/tpKyxErvo1,You Cant Lynch A Person Who Is Armed The Inherent Racism Of Gun Control,oppose,yes,train
1324011733854412802,https://t.co/egk20TAMIF,"Gun safety wins! defeated *another* NRA-backed opponent this year. Congresswoman Axne believes we can build a safer future, and votes like it too. Now shes headed back to Congress!",support,no,train
1374355731005198338,https://t.co/LDYguIO4Xi,How many people died in Chicago last weekend from gun gang violence? We need to do something about these inner city gangs! the problem is the illegal guns that gang members use! Said absolutely no Liberal ever!!! AR-15,support,no,train
1365247430795665411,https://t.co/RHqmXQQ4kF,Dear Gun control leads to mass murder,oppose,yes,train
1361008261760245764,https://t.co/bAiGrotyB6,": ' Biden Calls For Gun Law Reforms On The Third Anniversary Of The Parkland Shooting ' &gt; &lt; ""We will take action to end our epidemic of gun violence and make our schools and communities safer,"".. .",support,no,train
1369654573447712768,https://t.co/TbdfYQGbuj,"This is my ""Are you serious?"" face as I prepare to testify on behalf of to the SC House Jud Gen Laws Subcommittee against HB3039, PERMITLESS CARRY. This dangerous bill would allow any gun owner to carry in public w/o a permit &amp; it CANNOT PASS. Call your reps!",support,no,train
1375430257969348610,https://t.co/E97M8BuRS8,"One of the many distinguishing features of 3rd gen protective security professionals is their ability to look at gun violence from the risk, vulnerability, and mitigation perspective, aware and free of motivated reasoning.",support,no,train
1374742557670916100,https://t.co/NWWKMtvIM5,Having guns is okay as long as you are properly trained to use it with a extremely thorough background check... but you cant force people to give up their guns.....,oppose,yes,train
1315369824068005890,https://t.co/WFDghhkgFx,"was recognized in 1949 BY A LIBERAL as ineffective at controlling the criminal population. Yet persist in it. They have been ""steering"" education and entertainment for 80 years.",oppose,no,train
1323975368114610176,https://t.co/yGeELbbIBc,"Congrats to for winning his re-election for ! Frank knows that gun sales should be subject to fair, effective background checks. His commitment to the issue of gun safety has been unwavering throughout his service in Congress.",support,no,train
1364324317698400256,https://t.co/HVrak26gjl,Data show gun control doesn't reduce US violent crime,oppose,no,train
1323425713974697984,https://t.co/lWxlCHp66j,BREAKING: More American children &amp; teens have been killed or injured by guns in 2020 than any year in recent history. And it's only Nov 2. Guns are the cause of death among youths under 19,support,no,train
1352316543640584193,https://t.co/77gD0h1IuP,"The right to keep and bear arms is for everyone: The right to keep and bear arms is for everyone. It's a great thing to see that there were so many young gun owners who joined the Second Amendment community last year. There were 8.5 million new gun owners,",oppose,no,train
1338884523224788993,https://t.co/F93ru4KkU4,"In the wake of COVID-19, historic calls for police accountability, and increased armed extremism, effective gun safety measures are more urgent than ever. Our 2021 legislative agenda provides a roadmap for critical legislative action that meets the moment.",support,no,train
1361341033452351501,https://t.co/rl8H4Jlrc5,"Gun control wanted by the same ones of Treason and war crimes leaving vets,entire families, and Citizens Homeless as they pour in Violent gang illegals killing more of our kids than school shootings combined and wars",oppose,yes,train
1334144894420611074,https://t.co/vUgdJgSdhe,"JUST FILED House Bill 6005, a Bill which eliminates the Florida law that automatically puts a ban on the sale of firearms during a declared local emergency. Local government tyrants should never be able to shut down a fundamental right like the Second Amendment.",oppose,no,train
1363827407514386435,https://t.co/S8A39q0kBj,"No Dem gov bureaucrat will ever deem any Rep sane enough to own a gun. When the 2nd Amendment goes, so does freedom.",oppose,yes,train
1336068336246001673,https://t.co/QTZnvfU5Pe,Mask Laws &amp; lockdowns are as good as Gun Control Laws. They don't work &lt;,oppose,no,train
1326903420964450309,https://t.co/gWTGPOgqvQ,Gun control has always translated to other crimes and the deaths of innocent people.,oppose,yes,train
1331818147582779398,https://t.co/EXmpiT2FAO,"Probably due to fear of by . Since no one commits a crime with a registered gun,these gun thefts are more proof that if gun control is brought in, only criminals will still have guns (stolen guns.) The law abiding citizens will be the victims.",oppose,yes,train
1334206930282307592,https://t.co/m25YxforUN,"Congrats to gun safety champion , who is being sworn into the U.S. Senate today! Sen. Kelly flipped a seat to pro-gun safety, helping put us on a path to a safer America. Follow his new account at .",support,no,train
1356308060667596801,https://t.co/YssYlqHAMz,Law abiding Canadians firearms owners are constantly monitored and checked every day for infractions. There is no such registry tracking violent criminals who have been convicted and given a court ordered firearms prohibition order. Gun control is not crime control.,oppose,no,train
1361787849666871299,https://t.co/97Th86Bvvj,Stop the lefts desire to take away your 2nd amendment right to arm yourself....they cant outlaw guns so theyre going to make the cost of ownership so onerous you wont be able to afford one.,oppose,yes,train
1369371125583581191,https://t.co/QQ65QR9aQa,"The gun violence epidemic in America must be addressed. According to the CDC, more than 38,000 deaths from firearms occurred in the US in 2016 and nearly 85,000 injuries from firearms occurred in 2015. Congress needs to pass H.R. 8 as soon as possible.",support,yes,train
1374343272575946754,https://t.co/iLNv55j48H,"We hold the simple belief that Americans should be able to live free of gun violence. From Boulder to Pittsburgh to Philadelphia, we fight to through common-sense solutions. Today, we will demand action from our legislators to honor all victims of gun violence.",support,no,train
1323664296505712641,https://t.co/dQL0NgJOXf,"Too many American families, for far too long, have suffered from the scourge of gun violence. I wont rest until we enact strong gun safety reforms.",support,no,train
1334946604768403456,https://t.co/04fGQX0SDC,"""We must act on climate change, advance gun control, defund the police and legalize drugs. Because of Covid."" These are liberals. This is what they are. That's how they behave. If you could find anything out of their belief system that sounded like an ordinary human being, I would love to see it.",oppose,no,train
1354941521422905347,https://t.co/WczvuIRcsQ,mine,oppose,no,train
1362811795581374465,https://t.co/vm38qn5XOP,"Second dose of my Covid vax is kicking my butt, but Moms gotta Mom. Text SC to 644-33 &amp; tell your legs to OPPOSE HB3094, the totally unnecessary Open Carry bill. It's moving fast and will make us ALL less safe.",support,no,train
1357697991822503937,https://t.co/oxb6rn9yXr,"By early February, more people are killed with guns in the US than are killed with guns in other high-income countries in the entire year. It is past time that we gain bipartisan support for commonsense gun reform in Pennsylvania.",support,no,train
1346829282493001730,https://t.co/KWp8J8RdbU,An arms licence does not prevent a designated miscreant from misusing a gun in the commission of a violent crime. Gun control is not the control of crime. This is an experimental fact. Time cancels the PAL. It does not advance public safety.,oppose,yes,train
1375886605555097603,https://t.co/6hZdQ858xO,A killer can walk from his car into a store and no one can question him including cops until he starts shooting. USA is delusional that this is OK.,support,yes,train
1346185734684872707,https://t.co/eKH7TQw23U,"WHAT WE STAND FOR: raising the awareness of a major societal problem for the 1 Million + survivors of gun shootings in the US for better gun control (to block criminals), stricter laws against criminals using guns, while also supporting citizens who are responsible gun owners.",support,no,train
1367512810381602819,https://t.co/5LZF1QrDjC,"The world is filled with violence. Because criminals carry guns, we decent law-abiding citizens should also have guns. Otherwise they will win and the decent people will lose. -James Earl Jones",oppose,no,train
1329470128912617473,https://t.co/phQfEEbKA1,"Can't be true, Chicago has all the common-sense gun control measures the left wants. If this were true, it would prove all those measures aren't actually doing anything good.",oppose,yes,train
1323865629749846016,https://t.co/U0P966UKK0,"GUN SAFETY WIN! Moms Demand Action Gun Sense Candidate has just been re-elected to represent New Hampshires 1st Congressional District! Congratulations, Rep. Pappas!",support,no,train
1338519748393521156,https://t.co/EDbKkY7ENV,"8 yrs ago the tragedy tore through America. A horrific tragedy that shouldve led to a rush for gun reform, instead it led to conspiracies about crisis actors and false narratives. Today we remember those who lost their lives and parents who mourn their children.",support,no,train
1352343923000225792,https://t.co/0qaBktEaLJ,Gun Violence Has A Ripple Effect! Gun Violence Has A Lasting Impact On Families. Sensible Gun Laws Save Lives! !,support,no,train
1375152872837484550,https://t.co/n60w2AllCc,Last weeks tragedy shows the dangers of guns violence and the need for gun regulation.,support,yes,train
1374544916186009603,https://t.co/fhLdDSrXRh,"Even if there were no bad guys, no mentally ill people, and no terrorists, there are way too many guns in circulation. Full story:",support,no,train
1372880585706852352,https://t.co/kqzHKDCB4S,and weapon confiscation leads to genocide,oppose,yes,train
1315655488521072641,https://t.co/lOHU9cHXVd,"SCOTUS has balanced rights w/ public safety, ruling that gun safety laws essential &amp; constitutional Rushing through a replacement to RBG could undermine that balance and put life-saving laws at risk",support,yes,train
1336717250951188480,https://t.co/SLVjkAlTsy,Gun control is unconstitutional! Featuring:,oppose,no,train
1350795999464153089,https://t.co/PFX5a5KVcO,"For someone who claims to be pushing for Gun Safety, Carolyn sure loves using the Gun Control platforms which misuse gang &amp; drug violence while also counting legal adults as children cause they are 18-19 years old That report also uses suicide to inflate the violence counts",oppose,yes,train
1325289958274428928,https://t.co/4lDB72gRW8,"[IG/blacklibertarian_] GUN CONTROL IS RACIST. Look up the Mulford Act that targeted the Black Panthers... it was about taking power away from my people. Even things like taking 2a rights away from convicted felons, it all started with old white men targeting the black community.",oppose,yes,train
1372921106793914368,https://t.co/hEXmv5VG5V,There is no statistical evidence that the Brady Bill achieved anything it was created to. oppresses the law-abiding &amp; does nothing to improve the safety of our society.,oppose,no,train
1374441969766727681,https://t.co/3wjxXznpvv,Ban military-style assault rifles (which are designed to kill lots of humans rapidly) and enact commonsense gun safety reforms.,support,yes,train
1364724222627639296,https://t.co/n6P6oyKCPF,Biden Gun Control Plan Would Criminalize up to 105 Million People: Gun-rights Group - By Jac...,oppose,no,train
1344849626445168640,https://t.co/P81f9AH4GI,"Heres what a Murderer does. Mass murder in public schools in order to bring about gun control laws. With guns tight, he is not concerned about a newly forming militia out in the public. With their arms out of reach, he is confident he has gained the nation. Then. He plans it.",oppose,no,train
1363919021817683975,https://t.co/dFLqJNE8tV,To End Gun Violence Does President Biden's Gun Policy Go Far Enough? We need to end gun violence now background checks are not the final answer. Lets make sure we push for less guns on our streets because that means less gun violence!,support,yes,train
1340089047461621761,https://t.co/wSEUiH3u5b,No smart person would drive a car without knowing and using the appropriate skills. The image below is out of date. Guns now kill more people than cars.,support,no,train
1368911467391631361,https://t.co/vLvjATpCcj,The GOP argument against gun safety laws is that they only affect law abiding citizens because criminals don't follow the law. H.R. 8 does not affect any law abiding citizens because they would pass a background check. H.R. 8 will close loopholes criminals use.,support,no,train
1351628704267579395,https://t.co/leUBgIAFA0,STATE AND OR FEDERAL MANDATED CONCEALED CARRY PERMITS ARE JUST ANOTHER (INFRINGEMENT) ON THE SECOND AMENDMENT AND IS AGAINST THE SUPREME LAW OF THE LAND...,oppose,no,train
1364573146058280965,https://t.co/oYApTTg7jL,The Second Amendment is clear-cut and direct. State and federal policies preventing the free exercise thereof are unconstitutional and only serve the interests of would-be tyrants.,oppose,yes,train
1314255501425811458,https://t.co/XRGScp718b,"We cannot afford another NRA-backed Supreme Court justice who would roll back gun safety laws like: Background checks on gun sales Restrictions on open carry Regulations on assault weapons We need solutions to gun violence, not more of it!",support,no,train
1375303070477922304,https://t.co/bIxEpZQROW,Prison shanks because even in the most secure gun free environment possible evil people find a way to kill NO,oppose,no,train
1338686569289494529,https://t.co/VCDqgILoAI,Every time I look at these pictures it breaks my heart and makes me so angry--8 years later and no commonsense gun laws! When will change happen?,support,yes,train
1356989898948026376,https://t.co/35O2g1lcz1,"Today, I joined 22 other Attorneys General in an Amicus Brief challenging subjective-issue firearm permits. Whether a person is inside or outside their home has no bearing on their right. These restrictive policies decrease public safety and violate the Second Amendment.",oppose,yes,train
1343967366867275779,https://t.co/sq6wgKTHpm,Its not the gun. Its the operator. Gun control including gun bans does not deter the bad behaviour of willful miscreants from acquiring guns and committing violent crime. Gun control is not crime control.,oppose,yes,train
1355223066708684804,https://t.co/yY6dV47wSi,Gun violence prevention programs are life saving &amp; cost saving.,support,yes,train
1375829438575779843,https://t.co/0bDFzM7rh5,Idea for a gun law. Those whiners would be losing their if this was forced on them. let's DO IT.,support,yes,train
1334946604768403456,https://t.co/04fGQX0SDC,"""We must act on climate change, push gun control, defund the police and legalize drugs. Because of COVID."" These are liberals. This is who they are. This is how they behave. If you can find anything in their belief system that resembles a normal human being, I'd love to see it.",oppose,no,train
1360652786216632323,https://t.co/c4qJrV83Cq,"Say it ain't so, Marco. Rubio Bill Could Deny Innocent Americans Their Gun Rights:",oppose,no,train
1357711815367614465,https://t.co/h9WdPSP03F,"Bill would ban open-carry weapons at peaceful state capitol protests: bill unreasonably restricts the Second Amendment to secure the bill unnecessarily limited the Second Amendment, and others said citizens To",oppose,no,train
1370120639294623747,https://t.co/j5wmZ5TYSV,The Democrat bills we voted on today will erode the 2nd Amendment rights of responsible Arkansans without actually keeping illegal firearms out of the hands of bad actors. Trampling on the constitutional rights of law-abiding citizens is not a solution.,oppose,yes,train
1321143149763448832,https://t.co/jSafM1FNQd,"Gun Control May be Wasting Away, But Not Because of :",oppose,no,train
1338743469989388288,https://t.co/BUrpEIh1Xo,"Most pistols for concealed carry are in fact semi autos,just like the AR. We aren't the damned issue &amp; this will only create more victims. How messed up that you could give a damn less about the 500,000 minimum that are saved yearly by guns. You zealots make victims",oppose,no,train
1370087444062814210,https://t.co/P8dDbhzGXv,"Today, the House passed 2 bipartisan gun safety bills that'll save lives H.R. 8, Bipartisan Background Checks Act H.R. 1446, Enhanced Background Checks Act Background checks for gun purchases are common sense. Gun violence is an epidemic in the US, but it doesnt have to be.",support,no,train
1366916749875179520,https://t.co/u7iiJTr9pf,"The federal government hasnt enacted a major gun safety law in over 25 years. We need from our leadersnow is the time for action. Text CHECKS to 644-33 to call your rep &amp; tell them to cosponsor , a bill for background checks on all gun sales.",support,no,train
1330948094456840192,https://t.co/JAFOWfuhVa,Gun Ownership has been expanding for decades... and the public opinion against gun control grows. We need to do our part to increase the voices speaking against it. Educating new gun owners and the Undecideds in our country is our responsibility.,oppose,no,train
1364668179067248640,https://t.co/e2vCAy27jD,Biden Gun Control Plan Would Criminalize up to 105 Million People: Gun-rights Group,oppose,no,train
1359262009137725442,https://t.co/nUT2JNHI02,"As this week is 3 years since Jaime was murdered by an angry dangerous teen with an AR 15, I can't stop watching this from today. This is the view of the gun lobby. For me, it is also exhibit for strong gun safety measures. These ""good guys"" with guns are ready to use them.",support,yes,train
1313147306728919040,https://t.co/iacfnI1XZ7,: gun control laws give too much power to the government; this can lead to strengthening it and resulting in a tyrannical government.,oppose,no,train
1369013646215569410,https://t.co/pnXJKox8kp,Dear Citizens Start petitioning for a cut of the $1 Billion took from the police. If youre going to be doing their jobs you might as well get the money for it The 2nd Amendment is a handy thing when being prepared to stop a violent crime,oppose,no,train
1315655519667916801,https://t.co/OflHlHsiT0,"SCOTUS has balanced rights w/ public safety, ruling that gun safety laws essential &amp; constitutional Rushing through a replacement to RBG could undermine that balance and put life-saving laws at risk",support,yes,train
1370111866610057217,https://t.co/apvbSryKPS,Wondering what laws will prevent this? don't follow laws,oppose,no,train
1320775978533212166,https://t.co/MvavCX93Pl,". is a champion for our environment, especially our precious water. She backs common-sense gun safety rules to make our cities safer. She puts people first &amp; brings a passion &amp; intellect to state lawmaking that will ensure just &amp; fair laws.",support,no,train
1347898133888577543,https://t.co/htfw6qvQ8j,It has started. Next is the 2nd Amendment. They have 2 years with the blue wave. The constitution is going away if you Do not obey,oppose,yes,train
1336643236882870272,https://t.co/JaeTQyUXPQ,"Great Pinn David. Gun control laws are based on the assumption that law abiding citizens cannot be trusted with their 2nd Amendment Right. My I invite u to preview my latest book, on Amazon: ""A Patriot: The Conservative Voice."" It EXPOSES Marxist Dems in our Government. Take care",oppose,no,train
1364787110868312068,https://t.co/CnEZjljOWY,"It starts with gun control, now a constantly evolving virus that has seriously inconsistent tests will land you in a camp, hmmmm.",oppose,yes,train
1350742591499874305,https://t.co/MB82CqgRkD,"One, no. Two, post-Port Arthur Massacre Australia says hi. Surprisingly, gun control and no genocide of Australians after 1996. Weird.",support,no,train
1362409896868802564,https://t.co/2WqZQqVo3Q,its time to join in calling to repeal the GA Stand your Ground law. Georgia is in the spotlight and we need to remove this racist law. Georgia citizens are NOT safer with this law.,support,no,train
1340759489968918529,https://t.co/IUI0vRGeuf,"Participating in gun buy back program is violation of our constitution. Los Angeles uses soft POWER to take away guns in exchange for up to $200 gift cards. Whether it is hard POWER or soft POWER, it is used against the Wake up America!",oppose,no,train
1368335314503237635,https://t.co/uccC2BMqmi,"I've heard too much Bullshit about gun control, time to shut the pie hole. The price you would pay to try and take the guns from law abiding citizens is not what you might be expecting....",oppose,yes,train
1374722678125338624,https://t.co/vqEeX9P4p1,Continued below are more ways children are affected by gun violence in the community: c. Stress related to gun violence can lead to lower test results and poor performance in school. Read More:,support,no,train
1325543521827364869,https://t.co/nzwkUvRNgq,"Why do Biden supporters still want strict gun control measures pushed? If I was under the impression that I was living amongst 70 million nazis, Id either want to get out of the country or arm myself to the teeth. Anger clouds judgment and makes people stupid.",oppose,no,train
1337696851156475906,https://t.co/5x2rld3H50,But it's true. It's also sexist &amp; anti LGBTQ. Bidens plan is horrific &amp; will largely affect people that are income challenged. Even a full sized pistol or shotgun w/ a stock will be taxed. You're anything but . is still racist too. Guns save around 2m yearly,oppose,no,train
1346120904246439936,https://t.co/Rp2hzPPp7L,When the gun control in New York City doesnt reduce gun crime,oppose,no,train
1375090907331051533,https://t.co/n4bVd03NfS,"Stupid people think that, with their GUNS, they can defeat the US government in case it becomes tyrannical. Lets wish them luck defeating the US military",support,no,train
1370056928404078592,https://t.co/vj2sOS2wWf,"Join us on March 23rd for our gun safety virtual advocacy day! The gun violence epidemic is a public health issue, and legislators must treat it with the same urgency as they would any other crisis. RSVP at the link for event details:",support,no,train
1321935699478827008,https://t.co/bxiI7nt0j6,"""Simple message all Cubans know all too well and too intimately: when socialist governments seize all the guns, theyll be used to enslave all citizens and to kill all who disagree with that government."" Gun Control and Socialism: A message from Cuba -",oppose,yes,train
1375492753765720065,https://t.co/CQqEt6Upzp,". officers responded to a report of an unresponsive person in a vehicle with a visible firearm. They were able to safely arrest the offender, recover the handgun and $300+ of suspect narcotics. The offender faces felony armed violence and drug charges.",support,no,train
1358165191985299456,https://t.co/k8HkI708tE,Sheila Jackson Lee's H.R. 127 Is How Bad? It Treats America's Second Amendment Like A Privilege's For Government To Deny. No guns for you. via,oppose,no,train
1374357567019876365,https://t.co/1VPZ5vzLND,"Hate to get into this area but we just have to. EVERY single time a highly shared shooting incident occurs, we hear from phony politicians pandering the need for gun reform and stricter gun laws. These gun laws only make it harder on law abiding citizens. Read that again. Cont..",oppose,yes,train
1349182723521449992,https://t.co/cfKVoulwDi,Trump finally got his wall. Protestors and rioters armed with guns that should be made illegal have turned the Peoples House into a fortress. Lets pass new laws to keep guns out of the hands of violent extremists.,support,yes,train
1349850481892343808,https://t.co/5GYJ2mLoX9,"People keep trying to tell me AU gun control doesn't work because 'hardened criminals' will still get them. Firstly: no, we're too hard to fuck with illegal guns, that's just inconvenient. Secondly: check out the guy who held up a shelter to find his cat. He doesn't need a gun.",support,no,train
1370040795902980096,https://t.co/V75d7T6COP,"A big deal: the House just passed H.R. 8, which would require a background check on every gun sale. This commonsense gun safety reform to prevent criminals from buying guns is overwhelmingly supported by the American people. I voted YES; the final vote count is below.",support,no,train
1374277201202458624,https://t.co/sJ5vVDJOZe,"The Racist Origins of US Gun Control Laws Designed To Disarm Slaves, Freedmen, And African-Americans. Weapons of White Supremacy! the 2nd Amendment written to protect racism.",oppose,no,train
1336291246281789440,https://t.co/0APYaaxqbx,"40 years ago today, this talented chap from Liverpool was gunned down on the streets of New York City simply for being famous. Years on, innocent people are still shot indiscrimately in the US; are the gun control laws up to scratch?",support,no,train
1317567784675471361,https://t.co/J22V19gvxm,Gun control does not work.,oppose,yes,train
1320088254113320960,https://t.co/zyjxOJWzWU,"Texas is on the edge of turning blue, but it isnt the likely outcome unless we get to work. Lets secure healthcare coverage, sensible gun control, and a responsible COVID recovery! If you can come out in person, join us online tomorrow!:",support,no,train
1357464939867340802,https://t.co/WSpQFheTrl,"UHMMM....WE STAND WITH THE SECOND AMENDMENT! HISTORIC FACT! ONE OF THE MAIN REASONS NO ENEMY NATION HAS ATTEMPTED INVADING THE US CONTINENT: IS BECAUSE THEY KNOW THE MAJORITY OF US ARE ARMED &amp; READY AS LAWFUL CITIZENS! Remember: IF THEY TAKE YOUR GUN, CHINA, RUSSIA, WILL INVADE!",oppose,yes,train
1358761374269243392,https://t.co/iL9t7UVcVh,"With Gun Control, Generous Legacy Benefits, Universal Health Care, Free Higher Ed with Living Stipends, and Green Initiatives On Track, England is Finally at a Place of Rest and Peace.. BRAVO",support,yes,train
1325435013794508802,https://t.co/DAQ1gBCAoi,I woke up this morning smiling. I woke up thinking about the reality that the megaphone currently occupying our White House has been silenced by a mandate of American voters with the election of . Gun safety won and we will now be able to start saving lives.,support,no,train
1332119362082279424,https://t.co/J0bNDZkfMM,"In much the same way the movable type printing press murdered and then the internet buried it, / is dead at the hands of . I can print as many of these normal-capacity magazines as I want, and there's /nothing/ you can do to stop me",oppose,no,train
1364386225457627139,https://t.co/2FIliICaLY,Intimidation by firearms in public is unacceptable. Thank you for speaking out. We must,support,no,train
1323352789142007808,https://t.co/aQtxY9erzs,Great job from in for exposing how tyrants in Venezuela use gun control to dominate the populace as they grew disobedient to state edicts!,oppose,no,train
1327215922394882048,https://t.co/LRoYlzLnHl,"Instead of leading, Trump is scaring masses of people into buying guns to protect themselves. Arming Teachers Is NOT Common Sense Gun Reform",support,no,train
1346943760177852420,https://t.co/VLItCndadD,,oppose,no,train
1347932676188155904,https://t.co/Do1nSjsqN2,Stand with and call the Senate. The Senate has been a roadblock for progress on gun safety...until now! Call and urge action on gun safety laws like background checks. Text SENATE to 34131 and well patch you through.,support,no,train
1325040316773228545,https://t.co/LRoYlzLnHl,"Instead of leading, Trump is scaring masses of people into buying guns to protect themselves. Arming Teachers Is NOT Common Sense Gun Reform",support,no,train
1375161020637925380,https://t.co/pLfTJFQ7Tm,"Why wasn't this what POTUS said when asked about gun violence?? If true, these executive actions to regulate , , and expand background checks would save countless lives. This is the sort of strong action we voted for + need.",support,yes,train
1347327043961319424,https://t.co/3EupFj7JfR,"Folks, I do believe yesterday's events might have given Biden the oomph he needs for gun control. If you cannot afford a rifle, I suggest you consider purchasing an AR15 stripped lower receiver. These can typically be had in the $75-$150 range:",oppose,no,train
1366814650155868165,https://t.co/ashxmwDUhO,"Background Checks are WANTED &amp; NEEDED: Also, I am an Avid Hunter. Terrorist Watch list folks, felons snd mentally ill should Not acquire firearms! RT : Get ready... Biden is shifting his agenda towards passing gun control bills.",support,no,train
1370066040814714880,https://t.co/zyJmdkd17w,"ANOTHER BIG WIN FOR GUN SAFETY! Just after passing a bill to require background checks on all gun sales U.S House just passed , a bill that would address the deadly Charleston loophole. This bill now heads to the Senate.",support,no,train
